96,3,206.66,255.23,95.32,40.02,0.8644,-1,-1,-1
96,4,622.07,248.88,222.44,118.50,0.9351,-1,-1,-1
96,13,579.09,267.60,79.86,33.80,0.8382,-1,-1,-1
97,3,207.54,255.06,93.41,40.04,0.8754,-1,-1,-1
97,4,609.67,250.27,226.74,119.43,0.9472,-1,-1,-1
97,13,566.25,268.32,83.57,33.92,0.8326,-1,-1,-1
98,3,207.21,255.10,93.61,39.86,0.8605,-1,-1,-1
98,4,597.84,250.96,231.15,121.35,0.9465,-1,-1,-1
98,13,553.87,268.90,85.22,34.22,0.8402,-1,-1,-1
99,3,207.63,255.07,92.31,40.40,0.8535,-1,-1,-1
99,4,585.77,252.28,235.46,123.61,0.9443,-1,-1,-1
99,13,545.13,269.15,85.27,34.79,0.7832,-1,-1,-1
100,3,207.26,254.96,91.83,40.28,0.8605,-1,-1,-1
100,4,573.05,253.12,239.71,125.48,0.9404,-1,-1,-1
100,13,545.83,270.11,75.83,34.47,0.2691,-1,-1,-1
101,3,207.07,254.70,90.39,40.03,0.8559,-1,-1,-1
101,4,558.71,252.26,245.64,129.93,0.9388,-1,-1,-1
101,13,519.70,270.19,90.02,35.54,0.8368,-1,-1,-1
102,3,206.29,254.61,95.23,40.51,0.8481,-1,-1,-1
102,4,546.03,253.71,249.77,131.08,0.9399,-1,-1,-1
102,13,502.10,270.61,96.09,35.65,0.8241,-1,-1,-1
103,3,206.78,254.75,94.60,40.61,0.8678,-1,-1,-1
103,4,531.38,257.45,255.96,130.29,0.9412,-1,-1,-1
103,13,486.81,270.85,99.82,36.25,0.8524,-1,-1,-1
104,3,207.04,254.83,95.40,40.69,0.8573,-1,-1,-1
104,4,517.59,261.73,260.73,130.11,0.9400,-1,-1,-1
104,13,472.91,272.31,101.30,35.57,0.7896,-1,-1,-1
105,3,206.74,254.98,96.25,40.68,0.8418,-1,-1,-1
105,4,503.58,263.89,266.17,131.45,0.9272,-1,-1,-1
105,13,458.22,273.12,88.01,35.64,0.7904,-1,-1,-1
105,17,699.24,252.69,68.66,17.12,0.5620,-1,-1,-1
106,3,207.07,254.46,95.78,40.98,0.8482,-1,-1,-1
106,4,483.84,265.03,276.86,134.49,0.9308,-1,-1,-1
106,13,443.60,273.35,92.22,36.22,0.8618,-1,-1,-1
106,17,686.15,253.50,71.69,17.70,0.4922,-1,-1,-1
106,19,944.24,216.08,15.50,50.14,0.5097,-1,-1,-1
107,3,206.72,254.64,95.83,40.81,0.8544,-1,-1,-1
107,4,470.36,265.03,282.29,138.70,0.9134,-1,-1,-1
107,13,429.94,274.00,102.14,36.72,0.8747,-1,-1,-1
107,17,669.59,254.47,75.90,18.61,0.4231,-1,-1,-1
107,19,942.14,216.99,17.59,50.03,0.5126,-1,-1,-1
108,3,206.83,254.53,95.71,41.14,0.7954,-1,-1,-1
108,4,451.65,266.87,290.68,140.57,0.9175,-1,-1,-1
108,13,416.06,274.56,106.75,37.33,0.8685,-1,-1,-1
108,17,657.62,255.31,76.41,18.03,0.5537,-1,-1,-1
108,19,937.92,225.81,21.84,42.05,0.5444,-1,-1,-1
109,3,206.74,254.63,95.83,40.87,0.8485,-1,-1,-1
109,4,434.33,268.19,298.58,143.89,0.9191,-1,-1,-1
109,13,401.09,274.89,108.57,37.83,0.9024,-1,-1,-1
